customerID,churn_prob,risk_tier,intervention,tenure,contract_enc,MonthlyCharges,service_depth,high_risk_combo,ltv_proxy
7048-MDUID,0.1397,Low,Monitor — no action needed,31,2,89.18,4,0,2764.5800000000004
8772-DKGQE,0.1397,Low,Monitor — no action needed,10,1,43.25,5,0,432.5
4530-YUWYW,0.1395,Low,Monitor — no action needed,62,1,64.66,5,0,4008.9199999999996
6251-TMSVX,0.1394,Low,Monitor — no action needed,37,1,83.32,5,0,3082.8399999999997
2590-GSKCR,0.139,Low,Monitor — no action needed,67,2,19.26,6,0,1290.42
7137-YINQL,0.1389,Low,Monitor — no action needed,62,2,29.77,5,0,1845.74
7485-BHOFQ,0.1387,Low,Monitor — no action needed,9,2,91.39,3,0,822.51
3066-RWBJM,0.1387,Low,Monitor — no action needed,37,2,30.11,5,0,1114.07
3234-GOUKK,0.1381,Low,Monitor — no action needed,69,1,29.26,2,0,2018.94
1007-TUAUC,0.1381,Low,Monitor — no action needed,43,2,83.09,5,0,3572.8700000000003
4139-QLZTN,0.138,Low,Monitor — no action needed,58,0,111.65,6,0,6475.700000000001
1916-UXDWX,0.1379,Low,Monitor — no action needed,16,1,52.19,6,0,835.04
4611-LXAGL,0.1378,Low,Monitor — no action needed,0,1,44.99,2,0,0.0
7670-IARPH,0.1378,Low,Monitor — no action needed,58,1,34.98,3,0,2028.84
4325-ZGPPL,0.1377,Low,Monitor — no action needed,23,0,29.48,1,0,678.04
7813-IYPVM,0.1377,Low,Monitor — no action needed,22,1,50.38,3,0,1108.3600000000001
3655-BLUOO,0.1376,Low,Monitor — no action needed,11,2,80.84,6,0,889.24
9178-BZNIH,0.1376,Low,Monitor — no action needed,28,2,82.98,4,0,2323.44
2316-DEZUU,0.1373,Low,Monitor — no action needed,28,1,88.82,1,0,2486.96
7381-WMKRP,0.1371,Low,Monitor — no action needed,16,2,46.37,6,0,741.92
8253-SPRMG,0.1369,Low,Monitor — no action needed,58,1,67.12,5,0,3892.96
5172-GFODS,0.1367,Low,Monitor — no action needed,62,0,116.74,2,0,7237.88
4409-DJLXT,0.1366,Low,Monitor — no action needed,36,1,99.2,5,0,3571.2000000000003
3984-WIQVP,0.1366,Low,Monitor — no action needed,24,1,38.51,3,0,924.24
4840-IZRTR,0.1366,Low,Monitor — no action needed,9,2,41.92,4,0,377.28000000000003
7672-XYKNV,0.1366,Low,Monitor — no action needed,68,1,61.67,4,0,4193.56
2088-RPEGK,0.1364,Low,Monitor — no action needed,23,2,20.99,7,0,482.77
1352-XNXPJ,0.1364,Low,Monitor — no action needed,38,2,82.8,4,0,3146.4
2647-MTEXR,0.1361,Low,Monitor — no action needed,26,0,21.44,2,0,557.44
6776-RQGUK,0.1359,Low,Monitor — no action needed,68,0,38.91,3,0,2645.8799999999997
8227-JZZTJ,0.1358,Low,Monitor — no action needed,7,2,72.7,6,0,508.90000000000003
7735-BWLIT,0.1357,Low,Monitor — no action needed,43,1,73.25,2,0,3149.75
9950-UINLO,0.1356,Low,Monitor — no action needed,62,0,53.88,4,0,3340.56
4489-NKVFL,0.1354,Low,Monitor — no action needed,61,0,116.04,4,0,7078.4400000000005
6075-SWZSA,0.1354,Low,Monitor — no action needed,29,1,103.91,4,0,3013.39
4928-MQYLF,0.1349,Low,Monitor — no action needed,39,1,65.63,6,0,2559.5699999999997
4921-GJTOL,0.1349,Low,Monitor — no action needed,47,0,21.09,6,0,991.23
7066-ZMUDB,0.1348,Low,Monitor — no action needed,58,0,64.98,0,0,3768.84
9817-HFIUR,0.1347,Low,Monitor — no action needed,53,2,33.64,3,0,1782.92
3358-GEVNB,0.1347,Low,Monitor — no action needed,15,2,68.42,5,0,1026.3
3993-WHJAT,0.1347,Low,Monitor — no action needed,1,1,65.8,0,0,65.8
4273-PYFQH,0.1346,Low,Monitor — no action needed,66,0,64.25,1,0,4240.5
3477-HIDMM,0.1345,Low,Monitor — no action needed,47,1,70.61,6,0,3318.67
2133-WZTEU,0.1345,Low,Monitor — no action needed,61,2,80.42,4,0,4905.62
1775-XDBLT,0.1345,Low,Monitor — no action needed,42,2,62.36,5,0,2619.12
5071-DNEXG,0.1342,Low,Monitor — no action needed,14,1,96.62,7,0,1352.68
3357-GYYZU,0.1341,Low,Monitor — no action needed,2,1,38.96,5,0,77.92
6297-DIALS,0.1341,Low,Monitor — no action needed,52,2,37.34,3,0,1941.6800000000003
1488-SPANF,0.134,Low,Monitor — no action needed,29,1,104.34,6,0,3025.86
4353-YLEYD,0.134,Low,Monitor — no action needed,22,1,85.03,4,0,1870.66
1765-MTTUZ,0.134,Low,Monitor — no action needed,1,2,71.34,2,0,71.34
8760-CBKIH,0.1339,Low,Monitor — no action needed,35,1,34.28,8,0,1199.8
7988-CJMAN,0.1337,Low,Monitor — no action needed,35,2,87.86,6,0,3075.1
8966-MJVCB,0.133,Low,Monitor — no action needed,69,1,51.54,3,0,3556.2599999999998
7068-NWMCB,0.1328,Low,Monitor — no action needed,72,0,51.87,1,0,3734.64
5619-APLIQ,0.1328,Low,Monitor — no action needed,68,2,22.84,3,0,1553.12
8668-SAJWX,0.1328,Low,Monitor — no action needed,48,2,69.57,6,0,3339.3599999999997
9093-BBYAW,0.1326,Low,Monitor — no action needed,29,1,42.1,6,0,1220.9
1780-GTJGN,0.1325,Low,Monitor — no action needed,43,2,48.96,6,0,2105.28
6656-EUOBI,0.1323,Low,Monitor — no action needed,26,0,18.7,2,0,486.2
5880-UAPQW,0.1322,Low,Monitor — no action needed,4,2,111.45,3,0,445.8
8613-EFMNV,0.1321,Low,Monitor — no action needed,41,2,105.48,6,0,4324.68
2755-JNEOH,0.1319,Low,Monitor — no action needed,57,2,27.71,4,0,1579.47
4524-TIPMQ,0.1318,Low,Monitor — no action needed,39,1,35.63,2,0,1389.5700000000002
3209-WJAVR,0.1316,Low,Monitor — no action needed,41,1,64.57,2,0,2647.37
2798-WQWQW,0.1315,Low,Monitor — no action needed,59,1,28.12,6,0,1659.0800000000002
7208-NGNCP,0.1314,Low,Monitor — no action needed,24,1,72.63,1,0,1743.12
8897-ZIGCL,0.1313,Low,Monitor — no action needed,65,2,51.13,7,0,3323.4500000000003
8325-PSMMW,0.1313,Low,Monitor — no action needed,28,2,96.58,6,0,2704.24
4728-EPCFO,0.1313,Low,Monitor — no action needed,37,1,44.3,5,0,1639.1
8008-IZACM,0.1313,Low,Monitor — no action needed,67,1,94.28,4,0,6316.76
2684-TBLDN,0.1312,Low,Monitor — no action needed,8,2,37.44,5,0,299.52
9433-QUPNT,0.1311,Low,Monitor — no action needed,38,2,90.88,7,0,3453.4399999999996
9843-PROPS,0.1311,Low,Monitor — no action needed,63,1,62.52,6,0,3938.76
9773-MIOVU,0.1311,Low,Monitor — no action needed,25,2,43.51,6,0,1087.75
4851-JUCHS,0.131,Low,Monitor — no action needed,52,1,42.35,7,0,2202.2000000000003
5894-RJPTK,0.1309,Low,Monitor — no action needed,64,1,51.74,3,0,3311.36
1630-GLFBQ,0.1308,Low,Monitor — no action needed,13,1,116.76,6,0,1517.88
9474-VUQPQ,0.1306,Low,Monitor — no action needed,62,0,25.54,4,0,1583.48
1076-JGUWZ,0.1306,Low,Monitor — no action needed,72,1,35.87,7,0,2582.64
6868-TDJKB,0.1306,Low,Monitor — no action needed,37,0,21.06,4,1,779.2199999999999
4322-TKKOG,0.1305,Low,Monitor — no action needed,55,2,49.74,7,0,2735.7000000000003
2739-TMMYD,0.1305,Low,Monitor — no action needed,71,0,101.71,0,0,7221.41
8461-FKPNJ,0.1304,Low,Monitor — no action needed,37,1,45.62,6,0,1687.9399999999998
3199-QNOGB,0.1302,Low,Monitor — no action needed,52,2,53.22,6,0,2767.44
4444-FTJMG,0.13,Low,Monitor — no action needed,58,0,117.82,2,0,6833.5599999999995
6321-PLBVH,0.1299,Low,Monitor — no action needed,31,1,71.97,4,0,2231.07
6692-CGXZN,0.1296,Low,Monitor — no action needed,19,1,107.89,6,0,2049.91
2631-RHNNU,0.1294,Low,Monitor — no action needed,70,0,20.8,4,0,1456.0
2666-IXIQC,0.1291,Low,Monitor — no action needed,70,1,50.87,6,0,3560.8999999999996
8822-MRQEA,0.1291,Low,Monitor — no action needed,41,0,117.04,6,0,4798.64
4423-TYEUS,0.129,Low,Monitor — no action needed,46,1,104.05,4,0,4786.3
8114-IDKFR,0.1288,Low,Monitor — no action needed,69,0,37.38,1,0,2579.2200000000003
6466-OZCTH,0.1284,Low,Monitor — no action needed,68,1,102.89,8,0,6996.52
3139-NZZTG,0.1281,Low,Monitor — no action needed,24,0,39.03,1,0,936.72
4668-DJTLJ,0.128,Low,Monitor — no action needed,57,1,38.72,0,0,2207.04
6590-USBKV,0.1279,Low,Monitor — no action needed,66,1,54.47,5,0,3595.02
4125-LQCYQ,0.1278,Low,Monitor — no action needed,46,2,31.49,6,0,1448.54
8014-LTUAG,0.1276,Low,Monitor — no action needed,38,2,50.26,5,0,1909.8799999999999
1025-HHUNE,0.1275,Low,Monitor — no action needed,46,2,19.82,6,0,911.72
7699-FEOYX,0.1275,Low,Monitor — no action needed,7,1,82.22,2,0,575.54
4649-CQGGM,0.1274,Low,Monitor — no action needed,44,1,33.25,6,0,1463.0
4230-CRPBK,0.1273,Low,Monitor — no action needed,60,1,115.35,5,0,6921.0
4701-FUXRK,0.1272,Low,Monitor — no action needed,33,2,72.63,4,0,2396.79
1716-HDABM,0.1271,Low,Monitor — no action needed,9,2,50.12,6,0,451.08
6267-UHQXY,0.127,Low,Monitor — no action needed,68,1,93.07,7,0,6328.759999999999
7030-KTBCN,0.127,Low,Monitor — no action needed,39,0,34.68,2,0,1352.52
4318-AUWTZ,0.1269,Low,Monitor — no action needed,58,1,47.43,5,0,2750.94
1672-ZCDVO,0.1268,Low,Monitor — no action needed,11,2,100.06,4,0,1100.66
9211-BEYLC,0.1267,Low,Monitor — no action needed,67,0,113.98,1,0,7636.66
3260-VUGCN,0.1265,Low,Monitor — no action needed,35,2,36.73,4,0,1285.55
7131-WKPJC,0.1265,Low,Monitor — no action needed,24,1,113.25,5,0,2718.0
4559-RNANV,0.1263,Low,Monitor — no action needed,65,2,20.61,3,0,1339.6499999999999
9775-JHVOX,0.1261,Low,Monitor — no action needed,24,1,70.09,7,0,1682.16
9242-HSXGX,0.1261,Low,Monitor — no action needed,57,1,68.4,5,0,3898.8
5362-SWFLR,0.126,Low,Monitor — no action needed,39,0,30.83,9,0,1202.37
4345-LTNZG,0.126,Low,Monitor — no action needed,0,2,84.05,7,0,0.0
3575-EFSXJ,0.1259,Low,Monitor — no action needed,12,0,21.09,1,0,253.07999999999998
4358-DYAGS,0.1259,Low,Monitor — no action needed,62,2,62.48,5,0,3873.7599999999998
4454-DIBBD,0.1258,Low,Monitor — no action needed,55,0,21.44,4,0,1179.2
3424-IOJHY,0.1256,Low,Monitor — no action needed,70,1,57.47,5,0,4022.9
4069-CMLTI,0.1255,Low,Monitor — no action needed,63,1,29.47,4,0,1856.61
7442-QPBXH,0.1253,Low,Monitor — no action needed,39,1,46.4,2,0,1809.6
8623-TQVWY,0.125,Low,Monitor — no action needed,1,2,53.72,4,0,53.72
3763-TEGCZ,0.1249,Low,Monitor — no action needed,21,2,82.49,6,0,1732.29
5853-AZDIU,0.1248,Low,Monitor — no action needed,52,2,56.92,7,0,2959.84
3012-BATYX,0.1248,Low,Monitor — no action needed,53,2,37.26,4,0,1974.78
1086-ZBTBX,0.1246,Low,Monitor — no action needed,19,2,60.86,5,0,1156.34
5278-KHQQF,0.1244,Low,Monitor — no action needed,14,2,65.25,7,0,913.5
6935-XPMME,0.1244,Low,Monitor — no action needed,29,2,55.19,4,0,1600.51
6073-WEREM,0.1242,Low,Monitor — no action needed,53,2,80.43,7,0,4262.79
5907-FXYAO,0.1242,Low,Monitor — no action needed,63,1,80.5,4,0,5071.5
4418-JYKIX,0.124,Low,Monitor — no action needed,21,1,36.01,8,0,756.2099999999999
4331-EHIQZ,0.124,Low,Monitor — no action needed,48,2,114.77,4,0,5508.96
2899-EBBEI,0.124,Low,Monitor — no action needed,25,0,35.0,0,0,875.0
3912-ZTSXC,0.124,Low,Monitor — no action needed,10,2,115.28,7,0,1152.8
9101-KOEDG,0.1239,Low,Monitor — no action needed,63,0,80.79,5,0,5089.77
4020-ZJAOG,0.1238,Low,Monitor — no action needed,41,0,64.92,2,0,2661.7200000000003
7689-OVAGI,0.1236,Low,Monitor — no action needed,64,1,102.64,3,0,6568.96
5670-LZXST,0.1236,Low,Monitor — no action needed,12,2,82.32,4,0,987.8399999999999
4359-GCHNA,0.1233,Low,Monitor — no action needed,0,2,100.81,8,0,0.0
8335-HACXC,0.1233,Low,Monitor — no action needed,39,0,118.56,9,0,4623.84
1923-JPVOW,0.1233,Low,Monitor — no action needed,44,1,73.19,4,0,3220.3599999999997
5776-UBKON,0.1232,Low,Monitor — no action needed,16,2,77.47,5,0,1239.52
7846-WEAXO,0.1232,Low,Monitor — no action needed,40,2,87.05,2,0,3482.0
1467-ARPVK,0.1232,Low,Monitor — no action needed,47,2,20.31,3,0,954.5699999999999
7208-IAVLQ,0.1231,Low,Monitor — no action needed,17,1,33.58,2,0,570.86
3114-SNTKT,0.1229,Low,Monitor — no action needed,51,2,81.24,5,0,4143.24
4973-BPQFL,0.1228,Low,Monitor — no action needed,45,2,36.87,4,0,1659.1499999999999
6575-RBGQP,0.1227,Low,Monitor — no action needed,61,0,62.37,1,0,3804.5699999999997
5110-HZOQH,0.1226,Low,Monitor — no action needed,36,1,99.07,5,0,3566.5199999999995
4352-MOTOC,0.1225,Low,Monitor — no action needed,23,1,68.2,1,0,1568.6000000000001
9470-TSHLO,0.1224,Low,Monitor — no action needed,9,2,43.14,5,0,388.26
6994-QTLDX,0.1223,Low,Monitor — no action needed,59,1,25.33,6,0,1494.4699999999998
2856-MSBKC,0.1223,Low,Monitor — no action needed,34,1,42.33,2,0,1439.22
2339-JCVPK,0.1222,Low,Monitor — no action needed,19,2,65.61,7,0,1246.59
3054-ASVFE,0.1222,Low,Monitor — no action needed,20,2,95.79,6,0,1915.8000000000002
4932-ZZGJC,0.1221,Low,Monitor — no action needed,67,1,50.64,4,0,3392.88
7368-TRVPU,0.122,Low,Monitor — no action needed,52,1,37.3,4,0,1939.6
6751-BPKMB,0.1218,Low,Monitor — no action needed,10,1,37.56,2,0,375.6
9012-ZOVTH,0.1217,Low,Monitor — no action needed,54,1,64.0,7,0,3456.0
7449-LBRAC,0.1216,Low,Monitor — no action needed,6,0,105.65,2,0,633.9000000000001
2983-QVQZU,0.1216,Low,Monitor — no action needed,72,1,21.48,6,0,1546.56
7428-DPBIL,0.1216,Low,Monitor — no action needed,31,1,51.97,7,0,1611.07
5785-OFXTF,0.1213,Low,Monitor — no action needed,48,1,84.29,7,0,4045.92
7136-OHLSL,0.121,Low,Monitor — no action needed,4,2,108.74,6,0,434.96
4684-VBUIF,0.1209,Low,Monitor — no action needed,72,1,68.84,5,0,4956.4800000000005
5893-GEKSM,0.1209,Low,Monitor — no action needed,69,2,98.64,6,0,6806.16
7048-KKWZV,0.1209,Low,Monitor — no action needed,55,2,83.79,6,0,4608.450000000001
8934-JZJLV,0.1208,Low,Monitor — no action needed,70,0,105.59,3,1,7391.3
2844-HZPJZ,0.1204,Low,Monitor — no action needed,6,0,35.23,2,0,211.38
9883-QDDLI,0.1204,Low,Monitor — no action needed,45,1,43.08,5,0,1938.6
4009-FVHON,0.1204,Low,Monitor — no action needed,0,2,67.16,5,0,0.0
5519-TPOSI,0.1204,Low,Monitor — no action needed,60,1,71.11,3,0,4266.6
9219-GHNDE,0.1202,Low,Monitor — no action needed,61,2,64.42,4,0,3929.62
2073-OTRVE,0.1202,Low,Monitor — no action needed,72,2,73.14,7,0,5266.08
3479-CYLVW,0.1201,Low,Monitor — no action needed,15,1,24.0,4,0,360.0
8180-MEOWG,0.12,Low,Monitor — no action needed,57,0,80.34,9,0,4579.38
5308-ZULJU,0.1199,Low,Monitor — no action needed,28,0,109.98,0,0,3079.44
9277-VHQIY,0.1193,Low,Monitor — no action needed,42,0,52.82,1,0,2218.44
6810-YJMRL,0.1193,Low,Monitor — no action needed,9,1,87.71,1,0,789.39
3697-ALZHR,0.1193,Low,Monitor — no action needed,60,2,38.3,5,0,2298.0
9002-MUSBC,0.119,Low,Monitor — no action needed,69,1,93.83,8,0,6474.2699999999995
5909-SNDPX,0.119,Low,Monitor — no action needed,42,2,57.84,5,0,2429.28
7413-QALAE,0.119,Low,Monitor — no action needed,34,0,20.78,6,0,706.52
2932-VKLBU,0.119,Low,Monitor — no action needed,19,2,76.17,6,0,1447.23
9824-ALDUE,0.1189,Low,Monitor — no action needed,32,0,35.48,8,0,1135.36
1428-GJONE,0.1188,Low,Monitor — no action needed,46,2,58.18,5,0,2676.28
7766-VORUN,0.1182,Low,Monitor — no action needed,60,1,69.14,6,0,4148.4
9318-TYJFZ,0.1181,Low,Monitor — no action needed,72,1,85.26,7,0,6138.72
1842-YNLIX,0.118,Low,Monitor — no action needed,41,1,92.04,1,0,3773.6400000000003
4110-XTZBB,0.118,Low,Monitor — no action needed,46,2,82.79,5,0,3808.34
5603-BFVWV,0.118,Low,Monitor — no action needed,31,1,99.01,5,0,3069.31
9268-KYZPQ,0.1178,Low,Monitor — no action needed,26,2,92.1,5,0,2394.6
3004-KXFMO,0.1177,Low,Monitor — no action needed,37,2,113.76,6,0,4209.12
1642-IIYDX,0.1177,Low,Monitor — no action needed,56,2,50.41,3,0,2822.96
4715-KSFPX,0.1176,Low,Monitor — no action needed,10,2,66.86,5,0,668.6
3425-QGRNL,0.1175,Low,Monitor — no action needed,60,2,82.31,3,0,4938.6
6978-GPVJU,0.1172,Low,Monitor — no action needed,25,2,34.74,6,0,868.5
4207-OBUOW,0.1171,Low,Monitor — no action needed,41,1,109.6,5,0,4493.599999999999
1156-DNGVL,0.1168,Low,Monitor — no action needed,5,2,44.81,4,0,224.05
8126-TMJWF,0.1165,Low,Monitor — no action needed,62,1,41.35,3,0,2563.7000000000003
3017-RITZP,0.1164,Low,Monitor — no action needed,39,2,90.48,3,0,3528.7200000000003
9120-GXKYP,0.1164,Low,Monitor — no action needed,47,2,78.31,6,0,3680.57
8284-KLLXU,0.1163,Low,Monitor — no action needed,66,0,36.63,1,0,2417.5800000000004
5407-VIVLN,0.1162,Low,Monitor — no action needed,32,1,23.44,4,0,750.08
3557-ZJPVA,0.1155,Low,Monitor — no action needed,65,2,98.32,4,0,6390.799999999999
9078-CIXWY,0.1155,Low,Monitor — no action needed,58,1,64.45,5,0,3738.1000000000004
7183-QHVPP,0.1155,Low,Monitor — no action needed,63,0,117.42,7,0,7397.46
3883-CFBIC,0.1154,Low,Monitor — no action needed,44,0,19.1,1,0,840.4000000000001
5124-PSGJR,0.1153,Low,Monitor — no action needed,43,2,78.72,4,0,3384.96
2265-SAQHK,0.1151,Low,Monitor — no action needed,7,2,21.2,5,0,148.4
3276-NMNQQ,0.1149,Low,Monitor — no action needed,30,1,49.73,4,0,1491.8999999999999
7386-CLSMD,0.1149,Low,Monitor — no action needed,64,2,111.6,4,0,7142.4
7034-ZBKCG,0.1149,Low,Monitor — no action needed,60,1,43.38,8,0,2602.8
4191-JENAV,0.1146,Low,Monitor — no action needed,18,1,70.91,4,0,1276.3799999999999
5737-TXTJF,0.1145,Low,Monitor — no action needed,19,0,59.0,6,0,1121.0
8746-CXEQG,0.1145,Low,Monitor — no action needed,47,1,71.28,4,0,3350.16
1026-PEKOR,0.1144,Low,Monitor — no action needed,42,2,59.98,3,0,2519.16
2621-VASNE,0.1144,Low,Monitor — no action needed,24,0,21.25,3,0,510.0
8685-NUUVQ,0.1143,Low,Monitor — no action needed,40,2,71.4,6,0,2856.0
9185-BYAVU,0.1142,Low,Monitor — no action needed,38,1,68.96,5,0,2620.4799999999996
5372-BMQMP,0.1141,Low,Monitor — no action needed,57,1,89.23,3,0,5086.110000000001
6740-FQKDP,0.1139,Low,Monitor — no action needed,41,0,55.09,4,0,2258.69
3974-RSQUZ,0.1139,Low,Monitor — no action needed,19,2,110.33,6,0,2096.27
1089-HDXLO,0.1138,Low,Monitor — no action needed,35,1,51.02,6,0,1785.7
2536-MLMHX,0.1137,Low,Monitor — no action needed,33,1,51.53,7,0,1700.49
1636-RRSBN,0.1136,Low,Monitor — no action needed,10,2,66.0,7,0,660.0
4521-RXYCT,0.1133,Low,Monitor — no action needed,42,2,97.85,5,0,4109.7
4502-BWSVX,0.1133,Low,Monitor — no action needed,28,1,19.28,1,0,539.84
7764-BLEIV,0.1131,Low,Monitor — no action needed,23,1,111.71,5,0,2569.33
9473-GHJDC,0.1128,Low,Monitor — no action needed,30,1,87.54,2,0,2626.2000000000003
8089-TVXNM,0.1126,Low,Monitor — no action needed,61,2,34.17,6,0,2084.37
6882-NITZM,0.1126,Low,Monitor — no action needed,59,0,109.2,8,0,6442.8
7186-KLSXU,0.1122,Low,Monitor — no action needed,50,2,33.24,6,0,1662.0
2176-MHTRM,0.1122,Low,Monitor — no action needed,45,0,27.78,8,0,1250.1000000000001
6533-KWCFD,0.1121,Low,Monitor — no action needed,18,1,93.05,6,0,1674.8999999999999
1063-XPELX,0.1119,Low,Monitor — no action needed,54,0,20.58,1,0,1111.32
8209-XIBII,0.1118,Low,Monitor — no action needed,68,0,18.78,2,0,1277.04
4042-RWUGB,0.1117,Low,Monitor — no action needed,9,0,96.89,1,0,872.01
9567-BMYYP,0.1115,Low,Monitor — no action needed,0,2,106.48,6,0,0.0
3389-WZMNR,0.1113,Low,Monitor — no action needed,15,2,39.45,4,0,591.75
8849-LRCOG,0.1111,Low,Monitor — no action needed,29,1,81.06,6,0,2350.7400000000002
1834-NBFYS,0.111,Low,Monitor — no action needed,48,0,21.65,7,0,1039.1999999999998
1509-EXLGG,0.1109,Low,Monitor — no action needed,9,2,108.61,4,0,977.49
1794-HLPYA,0.1109,Low,Monitor — no action needed,52,2,110.11,3,0,5725.72
4606-IYOYN,0.1107,Low,Monitor — no action needed,65,2,28.35,4,0,1842.75
5785-LVSZY,0.1105,Low,Monitor — no action needed,36,2,90.03,7,0,3241.08
7858-OETCE,0.1105,Low,Monitor — no action needed,58,0,107.31,4,0,6223.9800000000005
6789-BNOTA,0.1104,Low,Monitor — no action needed,44,2,78.89,4,0,3471.16
4061-BJHGF,0.1103,Low,Monitor — no action needed,38,1,37.24,1,0,1415.1200000000001
6733-OOBCJ,0.1102,Low,Monitor — no action needed,30,2,87.23,6,0,2616.9
4315-VLSMY,0.1101,Low,Monitor — no action needed,67,1,65.84,5,0,4411.280000000001
2527-CYSQL,0.1101,Low,Monitor — no action needed,47,1,41.31,5,0,1941.5700000000002
6332-QUGPD,0.1101,Low,Monitor — no action needed,52,1,109.91,4,0,5715.32
9159-QELBV,0.11,Low,Monitor — no action needed,40,1,74.26,3,0,2970.4
3201-JUTEB,0.1099,Low,Monitor — no action needed,27,2,90.16,5,0,2434.3199999999997
3666-SCMUC,0.1099,Low,Monitor — no action needed,37,2,49.78,5,0,1841.8600000000001
8754-ASNRF,0.1098,Low,Monitor — no action needed,63,2,114.75,4,0,7229.25
3841-HPBJY,0.1098,Low,Monitor — no action needed,24,1,91.73,2,0,2201.52
8663-GLAKA,0.1092,Low,Monitor — no action needed,37,2,79.64,7,0,2946.68
5731-EFVLO,0.1091,Low,Monitor — no action needed,60,2,115.75,4,0,6945.0
9441-WBUPA,0.109,Low,Monitor — no action needed,70,0,20.79,7,0,1455.3
5992-ABQYH,0.109,Low,Monitor — no action needed,59,2,77.56,6,0,4576.04
4374-XEFEM,0.1089,Low,Monitor — no action needed,28,1,38.23,5,0,1070.4399999999998
9490-NKFLV,0.1088,Low,Monitor — no action needed,27,2,108.95,5,0,2941.65
7873-YCCZB,0.1088,Low,Monitor — no action needed,40,2,92.54,5,0,3701.6000000000004
3063-QKASQ,0.1087,Low,Monitor — no action needed,28,1,28.77,1,0,805.56
4284-HKPFZ,0.1085,Low,Monitor — no action needed,17,2,31.27,6,0,531.59
5437-TVRRF,0.1085,Low,Monitor — no action needed,45,1,113.24,6,0,5095.8
6029-KVJPZ,0.1084,Low,Monitor — no action needed,37,1,45.05,5,0,1666.85
6804-MMOIF,0.1084,Low,Monitor — no action needed,35,2,106.96,3,0,3743.6
1390-QCEAG,0.1082,Low,Monitor — no action needed,46,2,38.66,7,0,1778.36
1667-UFGWQ,0.1081,Low,Monitor — no action needed,18,2,39.78,3,0,716.04
9394-QBJCH,0.1078,Low,Monitor — no action needed,71,1,84.5,7,0,5999.5
2435-FATKK,0.1077,Low,Monitor — no action needed,71,0,47.57,4,0,3377.47
3211-ZFHMJ,0.1077,Low,Monitor — no action needed,0,1,117.96,5,0,0.0
9055-OBTMB,0.1076,Low,Monitor — no action needed,67,1,108.97,5,0,7300.99
5823-XBXET,0.1075,Low,Monitor — no action needed,63,2,79.05,5,0,4980.15
9819-LWHOG,0.1075,Low,Monitor — no action needed,36,1,83.64,6,0,3011.04
3414-FCHCC,0.1075,Low,Monitor — no action needed,3,1,53.86,1,0,161.57999999999998
4532-ZJLIV,0.1074,Low,Monitor — no action needed,21,2,114.69,7,0,2408.49
7076-DGLIR,0.1073,Low,Monitor — no action needed,11,1,60.01,0,0,660.11
7685-NILQP,0.1072,Low,Monitor — no action needed,24,2,44.24,5,0,1061.76
9968-YHDRA,0.107,Low,Monitor — no action needed,70,0,94.28,4,0,6599.6
9914-RBBFH,0.107,Low,Monitor — no action needed,49,2,108.22,4,0,5302.78
9135-VGSTS,0.107,Low,Monitor — no action needed,44,2,107.71,5,0,4739.24
8583-VCKWM,0.107,Low,Monitor — no action needed,19,1,106.08,8,0,2015.52
5336-JCRGK,0.1068,Low,Monitor — no action needed,30,0,30.18,2,0,905.4
5466-OFMXN,0.1067,Low,Monitor — no action needed,7,1,56.32,2,0,394.24
2109-ZLUGI,0.1067,Low,Monitor — no action needed,63,2,93.13,4,0,5867.19
4300-WKDPD,0.1067,Low,Monitor — no action needed,28,1,92.55,1,0,2591.4
7455-IBOJN,0.1064,Low,Monitor — no action needed,69,1,27.42,6,0,1891.98
5709-SYEMC,0.1061,Low,Monitor — no action needed,6,1,30.52,1,0,183.12
9322-JOQEM,0.1059,Low,Monitor — no action needed,44,1,89.69,2,0,3946.3599999999997
4809-ODBCB,0.1057,Low,Monitor — no action needed,37,1,69.96,5,0,2588.52
3011-AHNBI,0.1055,Low,Monitor — no action needed,13,2,58.51,4,0,760.63
1545-GTHEJ,0.1055,Low,Monitor — no action needed,7,1,83.0,1,0,581.0
4861-HILGS,0.1054,Low,Monitor — no action needed,6,2,36.13,2,0,216.78000000000003
3670-LAFXP,0.1054,Low,Monitor — no action needed,0,2,116.47,5,0,0.0
4606-HOQGF,0.1048,Low,Monitor — no action needed,3,2,59.9,5,0,179.7
6701-RZBRM,0.1048,Low,Monitor — no action needed,22,2,117.29,4,0,2580.38
6919-SCCEU,0.1046,Low,Monitor — no action needed,53,2,86.02,8,0,4559.0599999999995
9886-VJOSC,0.1045,Low,Monitor — no action needed,65,0,106.29,4,0,6908.85
4379-DJWZP,0.1044,Low,Monitor — no action needed,2,1,83.63,1,0,167.26
9693-AMGWB,0.1044,Low,Monitor — no action needed,67,1,92.21,7,0,6178.07
9198-QZPXG,0.1043,Low,Monitor — no action needed,16,2,59.15,7,0,946.4
3506-CWIUT,0.1041,Low,Monitor — no action needed,68,0,20.83,1,0,1416.4399999999998
5894-KZXFE,0.1041,Low,Monitor — no action needed,66,1,20.05,8,0,1323.3
7939-QWUHD,0.1041,Low,Monitor — no action needed,5,2,41.95,4,0,209.75
4008-EZARB,0.104,Low,Monitor — no action needed,40,1,93.15,1,0,3726.0
1495-RBLJE,0.104,Low,Monitor — no action needed,60,0,115.83,4,0,6949.8
